GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0500000US22029,22029,"Concordia Parish, Louisiana",20822,20822,20831,20822,20458,20450,20413,20197,19920
0500000US22031,22031,"De Soto Parish, Louisiana",26656,26656,26683,26774,26991,27026,27005,27064,27149
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",440171,440178,440723,441268,443039,444527,445864,446216,447037
0500000US22035,22035,"East Carroll Parish, Louisiana",7759,7759,7724,7662,7573,7503,7454,7295,7271
0500000US22037,22037,"East Feliciana Parish, Louisiana",20267,20263,20170,20128,19943,19675,19806,19675,19683
0500000US22039,22039,"Evangeline Parish, Louisiana",33984,33984,33965,33851,33754,33814,33758,33789,33709
0500000US22041,22041,"Franklin Parish, Louisiana",20767,20767,20820,20771,20605,20522,20460,20403,20330
0500000US22043,22043,"Grant Parish, Louisiana",22309,22309,22345,22379,22404,22346,22400,22346,22365
0500000US22045,22045,"Iberia Parish, Louisiana",73240,73240,73252,73542,73890,73988,73889,73953,73273
0500000US22047,22047,"Iberville Parish, Louisiana",33387,33407,33363,33343,33319,33332,33090,33136,32920
0500000US22049,22049,"Jackson Parish, Louisiana",16274,16274,16293,16344,16237,16114,15968,15866,15808
0500000US22051,22051,"Jefferson Parish, Louisiana",432552,432552,432755,433983,434312,434770,434858,435555,436523
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",31594,31594,31628,31578,31441,31283,31424,31434,31413
0500000US22055,22055,"Lafayette Parish, Louisiana",221578,221594,222178,224297,227083,231247,235656,239429,241398
0500000US22057,22057,"Lafourche Parish, Louisiana",96318,96596,96686,96988,97074,97148,97750,98162,98305
0500000US22059,22059,"LaSalle Parish, Louisiana",14890,14890,14916,14948,14877,14826,14874,15004,15052
0500000US22061,22061,"Lincoln Parish, Louisiana",46735,46735,46864,47062,47123,47404,47409,47719,47745
0500000US22063,22063,"Livingston Parish, Louisiana",128026,128040,128707,130221,131940,134175,135695,137675,140138
0500000US22065,22065,"Madison Parish, Louisiana",12093,12099,12100,11972,12206,11899,11805,11575,11528
0500000US22067,22067,"Morehouse Parish, Louisiana",27979,27979,27896,27502,27454,27012,26732,26428,26071
0500000US22069,22069,"Natchitoches Parish, Louisiana",39566,39566,39525,39538,39491,39225,39275,39137,39162
0500000US22071,22071,"Orleans Parish, Louisiana",343829,343829,347903,360840,370138,378886,384355,389738,391495
0500000US22073,22073,"Ouachita Parish, Louisiana",153720,153726,153976,154623,155342,156142,156504,157018,156983
0500000US22075,22075,"Plaquemines Parish, Louisiana",23042,23039,23123,23629,23893,23597,23397,23568,23464
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22802,22802,22757,22833,22706,22398,22320,22245,22159
0500000US22079,22079,"Rapides Parish, Louisiana",131613,131613,131791,132047,132184,132482,132461,132316,132424
0500000US22081,22081,"Red River Parish, Louisiana",9091,9091,9058,9050,9032,8886,8688,8629,8550
0500000US22083,22083,"Richland Parish, Louisiana",20725,20725,20741,20885,20912,20875,20715,20529,20430
0500000US22085,22085,"Sabine Parish, Louisiana",24233,24233,24234,24432,24310,24213,24073,24146,23977
0500000US22087,22087,"St. Bernard Parish, Louisiana",35897,35897,36813,39504,41519,43409,44455,45384,45688
0500000US22089,22089,"St. Charles Parish, Louisiana",52780,52887,52844,52424,52484,52650,52779,52702,52923
0500000US22091,22091,"St. Helena Parish, Louisiana",11203,11203,11168,11013,11036,10843,10612,10569,10512
0500000US22093,22093,"St. James Parish, Louisiana",22102,22102,22006,21818,21665,21610,21554,21517,21557
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",45924,45817,45624,45056,44760,43615,43797,43639,43631
0500000US22097,22097,"St. Landry Parish, Louisiana",83384,83387,83495,83422,83490,83510,83823,83790,83883
0500000US22099,22099,"St. Martin Parish, Louisiana",52160,52162,52261,52850,52729,52948,53321,53921,54007
0500000US22101,22101,"St. Mary Parish, Louisiana",54650,54650,54542,54149,53554,53531,53234,52854,52093
0500000US22103,22103,"St. Tammany Parish, Louisiana",233740,233737,234568,236832,239323,242427,246026,249968,253602
0500000US22105,22105,"Tangipahoa Parish, Louisiana",121097,121101,121492,122629,123655,125430,127024,128756,130710
0500000US22107,22107,"Tensas Parish, Louisiana",5252,5252,5224,5084,4965,4881,4797,4726,4597
0500000US22109,22109,"Terrebonne Parish, Louisiana",111860,111580,111538,111667,111804,112803,113645,114025,113220
0500000US22111,22111,"Union Parish, Louisiana",22721,22779,22825,22753,22506,22386,22478,22445,22487
0500000US22113,22113,"Vermilion Parish, Louisiana",57999,57981,58074,58221,58637,59282,59537,59961,60205
0500000US22115,22115,"Vernon Parish, Louisiana",52334,52334,52743,52308,54179,52889,52161,50706,50569
0500000US22117,22117,"Washington Parish, Louisiana",47168,47171,47098,47130,46641,46319,46242,46322,46310
0500000US22119,22119,"Webster Parish, Louisiana",41207,41207,41192,41230,40919,40665,40305,40075,39710
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",23788,23788,23948,24080,24096,24581,25128,25484,25795
0500000US22123,22123,"West Carroll Parish, Louisiana",11604,11604,11577,11515,11497,11456,11501,11282,11114
0500000US22125,22125,"West Feliciana Parish, Louisiana",15625,15625,15624,15472,15442,15419,15349,15368,15344
0500000US22127,22127,"Winn Parish, Louisiana",15313,15313,15283,15138,15054,14784,14736,14527,14376
0500000US23001,23001,"Androscoggin County, Maine",107702,107702,107705,107394,107539,107370,107408,107245,107319
0500000US23003,23003,"Aroostook County, Maine",71870,71871,71721,71362,70774,70048,69490,68752,67959
0500000US23005,23005,"Cumberland County, Maine",281674,281673,281484,282767,284133,286124,288258,290464,292041
0500000US23007,23007,"Franklin County, Maine",30768,30768,30720,30705,30629,30478,30203,30039,30001
0500000US23009,23009,"Hancock County, Maine",54418,54420,54369,54530,54542,54635,54550,54268,54419
0500000US23011,23011,"Kennebec County, Maine",122151,122151,122105,121787,121636,121185,121167,120209,120569
0500000US23013,23013,"Knox County, Maine",39736,39736,39719,39688,39639,39639,39785,39779,39744
0500000US23015,23015,"Lincoln County, Maine",34457,34457,34391,34281,34222,34186,34182,34017,34216
0500000US23017,23017,"Oxford County, Maine",57833,57831,57774,57772,57490,57343,57291,57156,57217
0500000US23019,23019,"Penobscot County, Maine",153923,153920,153872,153814,153589,153518,153500,152478,151806
0500000US23021,23021,"Piscataquis County, Maine",17535,17535,17546,17352,17258,17173,17021,16926,16843
0500000US23023,23023,"Sagadahoc County, Maine",35293,35293,35230,35103,35109,35031,35086,35173,35273
0500000US23025,23025,"Somerset County, Maine",52228,52228,52249,51933,51854,51731,51258,51056,50915
0500000US23027,23027,"Waldo County, Maine",38786,38786,38816,38808,38914,38948,39000,39129,39364
0500000US23029,23029,"Washington County, Maine",32856,32856,32823,32712,32514,32225,31834,31604,31450
0500000US23031,23031,"York County, Maine",197131,197137,197206,198223,199053,199442,200686,201158,202343
0500000US24001,24001,"Allegany County, Maryland",75087,75087,75021,74586,73975,73618,73045,72531,72130
0500000US24003,24003,"Anne Arundel County, Maryland",537656,537650,539310,545017,550641,555897,559966,563837,568346
0500000US24005,24005,"Baltimore County, Maryland",805029,804911,806241,813169,818282,823295,826518,829209,831026
0500000US24009,24009,"Calvert County, Maryland",88737,88736,88945,89291,89685,90477,90601,90620,91251
0500000US24011,24011,"Caroline County, Maryland",33066,33081,33062,32912,32640,32658,32524,32591,32850
0500000US24013,24013,"Carroll County, Maryland",167134,167138,167210,167238,167191,167476,167700,167651,167656
0500000US24015,24015,"Cecil County, Maryland",101108,101108,101163,101635,101776,101917,102180,102397,102603
0500000US24017,24017,"Charles County, Maryland",146551,146560,147148,149282,150770,152821,154567,155923,157705
0500000US24019,24019,"Dorchester County, Maryland",32618,32618,32655,32694,32476,32595,32537,32391,32258
0500000US24021,24021,"Frederick County, Maryland",233385,233382,234202,237322,239610,241180,243569,245377,247591
0500000US24023,24023,"Garrett County, Maryland",30097,30095,30084,30101,29904,29952,29658,29446,29425
0500000US24025,24025,"Harford County, Maryland",244826,244828,245240,246704,248661,249210,249839,250138,251032
0500000US24027,24027,"Howard County, Maryland",287085,287129,288674,293898,299605,304534,308151,312711,317233
0500000US24029,24029,"Kent County, Maryland",20197,20191,20192,20238,19986,19819,19793,19768,19730
0500000US24031,24031,"Montgomery County, Maryland",971777,971952,976321,992928,1006218,1017759,1027780,1036233,1043863
0500000US24033,24033,"Prince George's County, Maryland",863420,863379,865821,874983,882465,891302,900647,906003,908049
0500000US24035,24035,"Queen Anne's County, Maryland",47798,47788,47835,48329,48520,48495,48727,48889,48929
0500000US24037,24037,"St. Mary's County, Maryland",105151,105148,105752,107781,109071,109607,110483,111628,112587
0500000US24039,24039,"Somerset County, Maryland",26470,26470,26480,26330,26117,26049,25653,25746,25928
0500000US24041,24041,"Talbot County, Maryland",37782,37782,37884,37973,38055,37914,37569,37523,37278
0500000US24043,24043,"Washington County, Maryland",147430,147430,147735,148827,149215,149321,149459,149570,150292
0500000US24045,24045,"Wicomico County, Maryland",98733,98733,98937,100113,100555,100944,101538,102019,102577
0500000US24047,24047,"Worcester County, Maryland",51454,51451,51477,51437,51511,51431,51438,51380,51444
0500000US24510,24510,"Baltimore city, Maryland",620961,621139,621195,620815,622722,622858,623353,621402,614664
0500000US25001,25001,"Barnstable County, Massachusetts",215888,215868,215908,215372,214915,214844,214858,214621,214276
0500000US25003,25003,"Berkshire County, Massachusetts",131219,131272,131280,130515,130201,129409,128633,127671,126903
0500000US25005,25005,"Bristol County, Massachusetts",548285,548260,549200,549400,551341,552637,555071,556967,558324
0500000US25007,25007,"Dukes County, Massachusetts",16535,16535,16556,16678,16793,17146,17283,17217,17246
0500000US25009,25009,"Essex County, Massachusetts",743159,743171,745690,751507,757163,764129,770391,776111,779018
0500000US25011,25011,"Franklin County, Massachusetts",71372,71372,71311,71606,71536,71149,70965,70550,70382
0500000US25013,25013,"Hampden County, Massachusetts",463490,463625,464194,465973,466578,467206,469033,469078,468467
0500000US25015,25015,"Hampshire County, Massachusetts",158080,158080,159276,160134,160418,160851,161043,161049,161816
0500000US25017,25017,"Middlesex County, Massachusetts",1503085,1503057,1507213,1523717,1540330,1556956,1569953,1581037,1589774
0500000US25019,25019,"Nantucket County, Massachusetts",10172,10172,10164,10137,10312,10529,10765,10858,11008
0500000US25021,25021,"Norfolk County, Massachusetts",670850,670985,673106,678262,683121,688749,692143,694895,697181
0500000US25023,25023,"Plymouth County, Massachusetts",494919,494949,495985,498268,499622,503281,506937,509880,513565
0500000US25025,25025,"Suffolk County, Massachusetts",722023,722079,725361,736602,749469,759670,768537,776688,784230
0500000US25027,25027,"Worcester County, Massachusetts",798552,798388,800280,803752,806209,810230,814299,817618,819589
0500000US26001,26001,"Alcona County, Michigan",10942,10942,10890,10776,10609,10573,10439,10333,10352
0500000US26003,26003,"Alger County, Michigan",9601,9601,9565,9550,9495,9495,9424,9347,9219
0500000US26005,26005,"Allegan County, Michigan",111408,111408,111502,111550,111929,112415,113778,114661,115548
0500000US26007,26007,"Alpena County, Michigan",29598,29598,29539,29339,29208,29012,28932,28791,28704
0500000US26009,26009,"Antrim County, Michigan",23580,23580,23499,23385,23336,23219,23244,23133,23144
0500000US26011,26011,"Arenac County, Michigan",15899,15899,15853,15617,15495,15412,15324,15280,15122
0500000US26013,26013,"Baraga County, Michigan",8860,8860,8842,8818,8708,8682,8623,8546,8503
0500000US26015,26015,"Barry County, Michigan",59173,59175,59081,58970,59068,59134,59283,59393,59702
0500000US26017,26017,"Bay County, Michigan",107771,107771,107688,107498,107091,106910,106232,105557,104747
0500000US26019,26019,"Benzie County, Michigan",17525,17525,17512,17431,17389,17400,17511,17436,17572
0500000US26021,26021,"Berrien County, Michigan",156813,156817,156793,156518,156093,155501,155439,154629,154010
0500000US26023,26023,"Branch County, Michigan",45248,45248,45172,43897,43771,43539,43669,43607,43427
0500000US26025,26025,"Calhoun County, Michigan",136146,136148,136025,135245,134777,134869,134976,134447,134386
0500000US26027,26027,"Cass County, Michigan",52293,52286,52188,52459,52050,51848,51813,51665,51599
0500000US26029,26029,"Charlevoix County, Michigan",25949,25949,25910,26039,26107,26199,26167,26215,26174
0500000US26031,26031,"Cheboygan County, Michigan",26152,26150,26080,25937,25782,25617,25681,25415,25401
0500000US26033,26033,"Chippewa County, Michigan",38520,38673,38599,38898,39035,38630,38256,38003,37724
0500000US26035,26035,"Clare County, Michigan",30926,30926,31004,30967,30791,30579,30703,30610,30358
0500000US26037,26037,"Clinton County, Michigan",75382,75382,75422,76197,76459,77127,77370,77383,77888
0500000US26039,26039,"Crawford County, Michigan",14074,14074,14046,14027,13988,13904,13756,13809,13744
0500000US26041,26041,"Delta County, Michigan",37069,37069,37066,36935,36838,36830,36573,36407,36202
0500000US26043,26043,"Dickinson County, Michigan",26168,26168,26145,26072,26211,26032,25929,25740,25535
0500000US26045,26045,"Eaton County, Michigan",107759,107759,107760,107869,107960,108245,108679,108676,109160
0500000US26047,26047,"Emmet County, Michigan",32694,32694,32645,32776,32891,33064,33184,33132,33182
0500000US26049,26049,"Genesee County, Michigan",425790,425790,425056,421773,418029,415553,412813,410442,408615
0500000US26051,26051,"Gladwin County, Michigan",25692,25692,25719,25843,25511,25530,25460,25210,25122
0500000US26053,26053,"Gogebic County, Michigan",16427,16427,16398,16114,16033,15854,15678,15443,15243
0500000US26055,26055,"Grand Traverse County, Michigan",86986,86986,86987,88169,88998,89998,90869,91624,92084
0500000US26057,26057,"Gratiot County, Michigan",42476,42476,42425,42160,42039,42019,41607,41513,41202
0500000US26059,26059,"Hillsdale County, Michigan",46688,46688,46619,46636,46297,46155,45955,45940,45774
0500000US26061,26061,"Houghton County, Michigan",36628,36628,36715,36767,36729,36675,36483,36382,36555
0500000US26063,26063,"Huron County, Michigan",33118,33118,33080,32754,32476,32269,32056,31822,31481
0500000US26065,26065,"Ingham County, Michigan",280895,280891,281065,282034,282363,282587,284058,285735,288051
0500000US26067,26067,"Ionia County, Michigan",63905,63905,63862,63865,63910,64023,64292,64173,64232
0500000US26069,26069,"Iosco County, Michigan",25887,25887,25827,25559,25387,25380,25419,25352,25327
0500000US26071,26071,"Iron County, Michigan",11817,11817,11797,11750,11573,11507,11350,11342,11195
0500000US26073,26073,"Isabella County, Michigan",70311,70311,70312,70661,70660,70177,70059,70690,71282
0500000US26075,26075,"Jackson County, Michigan",160248,160248,160169,159673,160102,159789,159597,159465,158460
0500000US26077,26077,"Kalamazoo County, Michigan",250331,250327,250748,252480,255251,257162,258994,259966,261654
0500000US26079,26079,"Kalkaska County, Michigan",17153,17153,17136,17159,17097,17292,17380,17262,17263
0500000US26081,26081,"Kent County, Michigan",602622,602622,603011,608076,615041,623226,630227,636095,642173
0500000US26083,26083,"Keweenaw County, Michigan",2156,2156,2144,2231,2208,2178,2215,2176,2199
0500000US26085,26085,"Lake County, Michigan",11539,11539,11513,11481,11474,11382,11331,11393,11496
0500000US26087,26087,"Lapeer County, Michigan",88319,88316,88197,88066,88221,88307,88237,88444,88340
0500000US26089,26089,"Leelanau County, Michigan",21708,21708,21713,21638,21609,21695,21834,21918,21765
0500000US26091,26091,"Lenawee County, Michigan",99892,99892,99635,99302,98994,98784,98696,98389,98504
0500000US26093,26093,"Livingston County, Michigan",180967,180967,181028,182380,183059,184445,185727,187350,188624
0500000US26095,26095,"Luce County, Michigan",6631,6631,6604,6525,6497,6525,6435,6438,6358
0500000US26097,26097,"Mackinac County, Michigan",11113,11113,11088,11071,11135,11071,11066,10897,10820
0500000US26099,26099,"Macomb County, Michigan",840978,840987,841292,843299,848588,855885,861804,864507,867730
0500000US26101,26101,"Manistee County, Michigan",24733,24733,24579,24734,24639,24444,24409,24458,24373
0500000US26103,26103,"Marquette County, Michigan",67077,67077,67109,67439,67814,67776,67761,67305,66435
0500000US26105,26105,"Mason County, Michigan",28705,28705,28730,28648,28672,28656,28761,28812,28876
0500000US26107,26107,"Mecosta County, Michigan",42798,42798,42843,43445,43515,43265,43204,43092,43221
0500000US26109,26109,"Menominee County, Michigan",24029,24029,23976,23917,23734,23739,23574,23514,23281
0500000US26111,26111,"Midland County, Michigan",83629,83629,83663,83755,83678,83578,83459,83618,83462
0500000US26113,26113,"Missaukee County, Michigan",14849,14849,14814,14950,15039,15083,15011,14927,15102
0500000US26115,26115,"Monroe County, Michigan",152021,152021,151946,151513,150862,150224,149936,149494,149208
0500000US26117,26117,"Montcalm County, Michigan",63342,63342,63309,63224,63103,62840,62867,62826,62974
0500000US26119,26119,"Montmorency County, Michigan",9765,9765,9775,9593,9491,9361,9293,9265,9173
0500000US26121,26121,"Muskegon County, Michigan",172188,172188,171922,169979,170126,172230,172281,172697,173408
